id;path;is_bee;is_wasp;is_otherinsect;is_other;photo_quality;is_validation;is_final_validation;label;bboxes;x_bb;y_bb;w_bb;h_bb;w_img;h_img;mx_bb;my_bb;mw_bb;mh_bb;;;;
241;bee1\14837907723_e2f2a614d9_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
242;bee1\14851901604_72c3f4d102_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
243;bee1\14851901604_72c3f4d102_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
244;bee1\14861715962_f13a20d2de_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
245;bee1\14875512064_456a2c548f_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
246;bee1\14889463320_d6908735dd_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
247;bee1\14904836416_f4657d6c24_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
248;bee1\1490626563_ba89dcb347_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
249;bee1\14909926110_965c046fe4_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
250;bee1\14910025167_a8319c79be_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
251;bee1\14910845056_ca18a6f3df_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
252;bee1\1491480918_b91b872e32_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
253;bee1\14916622936_f54f58fe32_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
254;bee1\14921829725_801e6153e8_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
255;bee1\14928990665_5b4df43d83_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
256;bee1\14936535461_a0071eef48_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
257;bee1\14939263372_e0c05b7cf5_w.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
258;bee1\14950153824_98c2718ccb_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
259;bee1\1495355969_9d0d650873_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
260;bee1\14976174511_c505e60288_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
261;bee1\14999898371_00436c6be8_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
262;bee1\15002672322_b8a87cda41_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
263;bee1\15002977085_a84e9f9426_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
264;bee1\15024075445_6cefddb968_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
265;bee1\15035771349_6948f8c3d0_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
266;bee1\15035771349_6948f8c3d0_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
267;bee1\15035867940_b985c0bdd1_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
268;bee1\15035987788_4cafee6130_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
269;bee1\15036005497_20e739d0f6_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
270;bee1\15051654568_4b4b165036_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
271;bee1\15055502400_215571ca4b_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
272;bee1\15056832696_cfcb7c8f4d_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
273;bee1\15060661126_21289379ea_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
274;bee1\15063164899_4b3d4e7082_w.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
275;bee1\15077904502_5ce9ac549b_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
276;bee1\15084760879_12829ba327_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
277;bee1\15096051515_085c4b5935_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
278;bee1\15096137154_cccef68a15_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
279;bee1\15100450662_dfe4844ce5_w.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
280;bee1\15104925958_dda2daaf0c_m.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
281;bee1\15105557167_49d15c9ab4_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
282;bee1\15106852281_3c69f0e3e3_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
283;bee1\15122385408_6f5cb1f465_w.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
284;bee1\1512796328_2991059819_m.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
285;bee1\151570491_eb0ca1cd8a_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
286;bee1\151628692_cfe6d9d85f_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
287;bee1\15179150740_e42cb4419b_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
288;bee1\15199525676_bcb0593291_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
289;bee1\15199544966_9aaa5069c4_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
290;bee1\15214646242_0a3a34dc28_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
291;bee1\15217400786_e6c555b210_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
292;bee1\15222177562_e4e0765357_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
293;bee1\15222571805_d6423abc8d_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
294;bee1\15224327823_f77183621b_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
295;bee1\15238060796_a162dc784d_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
296;bee1\15257956171_5d9c99bb15_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
297;bee1\15292018805_5029a5b0ec_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
298;bee1\15293311663_e4ac4b139b_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
299;bee1\15293311663_e4ac4b139b_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
300;bee1\15296624866_7d67d9f72b_m.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
301;bee1\15302105348_5045be5dbf_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
302;bee1\15327378137_8b5d0dbaf1_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
303;bee1\153436046_33cc3622d8_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
304;bee1\15354933787_324ff54f2e_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
305;bee1\153570567_d25f2c6c31_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
306;bee1\153570609_066e99e5f5_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
307;bee1\153570655_c5e447c41b_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
308;bee1\15368440362_0cf1f42a32_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
309;bee1\15416104556_97c717e45a_m.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
310;bee1\15562963941_eff0df49e5_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
311;bee1\15565597655_b5f442ccc7_m.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
312;bee1\15607481104_01fc57ed20_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
313;bee1\15623977185_f6db0b810b_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
314;bee1\15623977185_f6db0b810b_w.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
315;bee1\1563576798_88b90e7646_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
316;bee1\15725489768_f1de449d9a_w.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
317;bee1\157899920_db4f071ab1_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
318;bee1\15826356485_5c31cf2cee_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
319;bee1\15989329971_e8b3c1a31a_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
320;bee1\160111242_aa1692ed1c_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
321;bee1\16018153915_240f9f525e_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
322;bee1\161153461_2e6680cca5_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
323;bee1\161153532_0a36546adf_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
324;bee1\161484798_32f7e59426_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
325;bee1\161484798_32f7e59426_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
326;bee1\16155349420_9519312120_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
327;bee1\16160360717_43d7784208_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
328;bee1\161729029_06d42d6577_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
329;bee1\161751396_bc967de8e1_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
330;bee1\16205390856_8c86c96911_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
331;bee1\16212507627_5376d15cbe_m.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
332;bee1\16240161551_a5fa2bb4d2_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
333;bee1\16248149904_e706f15be8_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
334;bee1\16566541324_bfc2416e12_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
335;bee1\16586777235_b1a78d771c_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
336;bee1\16589371662_e5acf3c3b8_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
337;bee1\1662625898_89b9b4dd66_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
338;bee1\16739239023_b03b0f2934_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
339;bee1\167642026_ca4ba85dd0_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
340;bee1\16773565901_bae6e6f195_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
341;bee1\16780750231_976a04f37b_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
342;bee1\16782574564_d1f9e73205_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
343;bee1\167938125_4a419ac36f_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
344;bee1\168188945_e4372b6bf4_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
345;bee1\168249677_c7e3e50b5d_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
346;bee1\16838070627_c96d25e76c_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
347;bee1\16901881153_1c98be4ea5_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
348;bee1\16923393429_4b46dfc6b5_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
349;bee1\169700192_e45c1576d7_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
350;bee1\16974257060_63456531b6_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
351;bee1\17048552478_7a6ca45e00_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
352;bee1\17081442915_f551cbc2ff_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
353;bee1\17115140618_e543e59302_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
354;bee1\17115873798_c99b34b755_m.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
355;bee1\17160330989_fc9a6d4bf1_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
356;bee1\17166362948_331b8c73d5_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
357;bee1\17171927710_924733afe8_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
358;bee1\17175347571_ce4dcb04cd_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
359;bee1\17187606876_398fc673eb_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
360;bee1\17187791628_9776eca6f1_m.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
361;bee1\17195807940_56840e09ed_m.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
362;bee1\17211941262_5dbcc3b785_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
363;bee1\17218390669_73e35baca0_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
364;bee1\17251489325_52cef21a22_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
365;bee1\17283390405_185886397a_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
366;bee1\17309945925_ce5c82f54e_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
367;bee1\17328636152_0a529cab4f_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
368;bee1\17383045681_e828e8aec5_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
369;bee1\17383045681_e828e8aec5_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
370;bee1\17406594688_2efd88facb_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
371;bee1\17431620842_d7d2cfcfe3_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
372;bee1\174352101_14fd9be5ea_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
373;bee1\174786100_41adb2714e_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
374;bee1\1748650363_b406fa7e19_m.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
375;bee1\17547138269_7487421f83_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
376;bee1\17589578073_756038e562_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
377;bee1\17629018759_4a33a1c487.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
378;bee1\17792621746_9d249e0275_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
379;bee1\178991993_487b7445ff_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
380;bee1\17989618156_04b8a608fe_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
381;bee1\18011870420_19518f3f41_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
382;bee1\18090828190_e374b56777_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
383;bee1\18099234859_e7ff459c29_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
384;bee1\18124140008_0f075e4858_w.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
385;bee1\18167747721_9c7603953c_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
386;bee1\18170693521_a8067195f6_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
387;bee1\18206302891_12ec575162_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
388;bee1\18230786700_178b8b389c_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
389;bee1\1833336812_0a728cb25d_m.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
390;bee1\18354251121_3b498d866f_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
391;bee1\183547100_3d6f5c8cd2_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
392;bee1\18411018399_7c0c4700e2_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
393;bee1\184216985_84d7faad45_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
394;bee1\18512740716_c3ffc5c47f_m.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
395;bee1\18529586692_23d3fea378_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
396;bee1\18586570056_2280f56eee_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
397;bee1\18592722372_45c87d9854_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
398;bee1\18596503308_3072e77289_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
399;bee1\18596579650_ab3d530db6_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
400;bee1\18696969590_b2d13b69b2_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
401;bee1\18717648964_4855c56e28_m.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
402;bee1\18750162506_8733f5bb51_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
403;bee1\18750162506_8733f5bb51_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
404;bee1\18759766132_59b72ecec2_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
405;bee1\187957998_6c3a96d602_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
406;bee1\18803052579_c14c7b2928_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
407;bee1\18895236291_1f6a8354f8_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
408;bee1\18905325050_5770d2cb20_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
409;bee1\19015342943_ed0cd00e15_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
410;bee1\19087389562_0acc47ee30_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
411;bee1\19150522_731d4e975b_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
412;bee1\19187826754_ed55a89a8d_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
413;bee1\19201380650_cb90ee9efd_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
414;bee1\19230632613_39cbf7b567_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
415;bee1\19269262662_a7e7fa6618_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
416;bee1\19302650080_41a9c3fde2_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
417;bee1\193717520_96e3f2c0c0_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
418;bee1\19383047_394cfb3e45_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
419;bee1\193851434_bea36949e0_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
420;bee1\19439998725_8b74e11269_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
421;bee1\19517006578_ec1896dc1b_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
422;bee1\196678344_d999462b4f_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
423;bee1\19669958083_cb4c73cd8f_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
424;bee1\197263363_4fdd12979a_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
425;bee1\19736120110_c158d1bc19_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
426;bee1\19737437419_cd40709f3b_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
427;bee1\19754421083_04a556919e_m.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
428;bee1\19759406683_58f859acaa_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
429;bee1\19777338166_e00d04a41f_m.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
430;bee1\19780954113_6c48d4726c_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
431;bee1\19810419366_1760baa5c4_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
432;bee1\19812518558_f4c233522e_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
433;bee1\19812608630_e1b26f1224_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
434;bee1\19813741259_4174bfc38d_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
435;bee1\19861667933_3af6691cc8_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
436;bee1\19916590212_d94bc1c95a_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
437;bee1\19921988100_25c08e8f27_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
438;bee1\19940152369_8a8c581c3f_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
439;bee1\19946368020_eba4e26109_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
440;bee1\19967998926_56db226ece_m.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
441;bee1\19972170266_9e5df167f3_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
442;bee1\19974368056_e6e8af5695_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
443;bee1\19982916862_68125af50d_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
444;bee1\19988962466_f2ff46e576_w.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
445;bee1\19997892982_808d201d4f_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
446;bee1\20004391336_e31c430ee3_m.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
447;bee1\20004666804_a431d5224a_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
448;bee1\20005840031_4774c6bc50_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
449;bee1\20006316153_d78821923e_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
450;bee1\20023193671_40558156db_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
451;bee1\201211255_5f52e83cfb_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
452;bee1\20147216886_a0bd761088_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
453;bee1\20166605690_c00c751879_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
454;bee1\20168780863_92dbeb8766_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
455;bee1\20202477223_eef4002758_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
456;bee1\20213893528_cba029ac8c_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
457;bee1\20244791000_2d6a2df73e_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
458;bee1\20262850863_2dca31ba52_m.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
459;bee1\20304622003_cdb438cdfc_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
460;bee1\203229164_8a25a6a6e3_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
461;bee1\203239198_6faf343e1b_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
462;bee1\20384405754_3a51d1c5e3_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
463;bee1\20421760_6364e10559_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
464;bee1\20439235460_ce8e2e9e8b_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
465;bee1\20439235460_ce8e2e9e8b_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
466;bee1\20439245810_6a1b3b6dcf_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
467;bee1\20447818284_3c0f1195e3_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
468;bee1\2047979840_6584ceb95c_w.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
469;bee1\20546575021_4f6723afd1_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
470;bee1\20600972616_6ff457167e_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
471;bee1\20607908210_5061601874_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
472;bee1\20618111232_b00c1ba433_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
473;bee1\20627207655_deb64b996c_w.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
474;bee1\20635507240_2d95a3f83f_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
475;bee1\20638567828_4d3b748722_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
476;bee1\20638573838_1987124f6a_n.jpg;1;0;0;0;1;1;0;bee;;;;;;;;;;;;;;;
477;bee1\20644006660_1d5d382232_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
478;bee1\20648826158_35b82f5609_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
479;bee1\206638741_c06892502e_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
480;bee1\207290402_e95c46f8d0_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
481;bee1\20731977_9b04de6ea0_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
482;bee1\20744188198_a403053f71_m.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
483;bee1\20755479319_900fe99bf7_n.jpg;1;0;0;0;1;0;0;bee;;;;;;;;;;;;;;;
484;bee1\20760840584_3d44d28038_n.jpg;1;0;0;0;1;0;1;bee;;;;;;;;;;;;;;;
